student_id,student_name,age,gender,country,course_id,course_name,category,price_inr,enrollment_date,device_used,payment_method,time_spent_hours,completion_pct,completion_status,certificate_issued,num_quizzes_taken,quiz_avg_score,rating,dropout_flag,last_login_date
STU00904,Cassidy Curry,39.0,Male,India,CRS174,Digital Marketing Masterclass Advanced,digital marketing,2773.48,2025-12-16,Desktop,Debit Card,13.7,85.7,In Progress,No,3,80.6,3.7,No,2026-02-22
STU01157,Erin Watkins,25.0,Other,India,CRS157,Cloud Computing Masterclass Intermediate,Cloud Computing,4483.12,2025-10-17,Mobile,UPI,,71.2,In Progress,No,5,83.2,3.8,No,2026-02-09
STU00192,Kristina Herman,15.0,Other,Singapore,CRS138,Digital Marketing Masterclass Bootcamp,Digital Marketing,1869.2,2025-07-17,Mobile,Credit Card,5.8,13.6,In Progress,No,2,76.5,2.8,No,2025-07-27
STU00183,Stephanie Lucas,22.0,Female,Nigeria,CRS147,IT & Software Masterclass Advanced,IT and Software,4595.52,2026-02-22,Mobile,Debit Card,1.5,7.2,Not Started,No,0,,,No,2026-08-15
STU00782,Bailey Hall,28.0,Other,Germany,CRS187,Digital Marketing Masterclass Intermediate,digital marketing,1507.66,2025-06-23,Desktop,Debit Card,26.8,91.4,In Progress,No,5,84.6,3.4,No,2025-12-03
STU00530,Carol Martinez,47.0,Female,USA,CRS159,Cloud Computing Masterclass Intermediate,Cloud Computing,2722.18,2025-12-14,Desktop,Net Banking,1.3,3.0,Not Started,No,0,,,No,2026-07-19
STU00301,Phillip Berry,24.0,Male,Philippines,CRS183,Business & Finance Masterclass Beginner,Business & Finance,1074.91,2026-03-05,Desktop,Credit Card,12.4,75.8,In Progress,No,5,84.1,3.8,No,2026-09-07
STU00015,Emily Rios,23.0,Male,USA,CRS162,Business & Finance Masterclass Intermediate,Business & Finance,1559.56,2025-07-06,Mobile,Wallet,19.0,100.0,Completed,Yes,3,95.5,4.8,No,2026-08-23
STU00127,William Tran,18.0,Male,Philippines,CRS162,Cloud Computing Masterclass Beginner,cloud computing,5684.37,2025-03-26,Desktop,Net Banking,12.6,68.6,In Progress,No,2,77.2,3.1,No,2026-01-08
STU01308,Amanda Kelly,35.0,Female,,CRS107,Business & Finance Masterclass Bootcamp,Business & Finance,3009.85,2025-10-30,Desktop,UPI,4.7,13.8,In Progress,No,1,75.6,2.3,No,2026-09-16
STU00993,Michelle Krause,29.0,Female,Australia,CRS190,Web Development Masterclass Intermediate,Web Dev,2429.59,2025-11-28,Desktop,Credit Card,4.4,23.3,In Progress,No,1,94.4,3.7,No,2026-01-19
STU00743,Vanessa Rowe,31.0,Male,Philippines,CRS166,IT & Software Masterclass Intermediate,IT & Software,1627.54,2025-05-11,Mobile,Credit Card,6.9,25.5,In Progress,No,2,62.4,3.4,No,2026-02-01
STU00223,Maria Johnson,27.0,Female,UK,CRS169,Data Science Masterclass Beginner,DataScience,5835.75,2026-08-04,Mobile,UPI,35.2,100.0,Completed,Yes,5,93.1,4.9,No,2026-09-09
STU00809,William Mendez,17.0,Other,India,CRS191,Web Development Masterclass Beginner,web dev,3044.31,2025-04-29,Mobile,Debit Card,8.3,46.3,In Progress,No,5,80.0,3.0,No,2025-05-18
STU01206,Steven Lopez,28.0,Other,Nigeria,CRS100,Web Development Masterclass Beginner,Web Dev,2502.41,2026-04-27,Mobile,Credit Card,4.0,18.5,In Progress,No,1,94.2,2.1,No,2026-09-06
STU00876,Sandra Martinez,38.0,Other,Canada,CRS163,Graphic Design Masterclass Beginner,graphic design,1474.1,2025-06-26,Desktop,Debit Card,11.4,43.0,In Progress,No,3,62.5,3.7,No,2026-07-08
STU00984,Christopher Powers,29.0,Male,India,CRS143,Personal Development Masterclass Bootcamp,Personal Development,1422.4,2026-07-07,Mobile,Credit Card,9.0,22.7,In Progress,No,4,67.6,3.2,No,2026-07-10
STU00974,Richard Hunt,34.0,Male,Canada,CRS196,Personal Development Masterclass Intermediate,Personal Development,779.77,2025-09-22,Desktop,UPI,11.4,71.2,In Progress,No,8,63.8,3.9,No,2026-03-30
STU00443,Kyle Nguyen,27.0,Other,Nigeria,CRS199,IT & Software Masterclass Bootcamp,IT and Software,4610.91,2025-04-01,Mobile,UPI,1.7,5.7,Not Started,No,1,78.2,,No,2025-10-07
STU00946,Steven Sandoval,15.0,Other,UK,CRS115,Personal Development Masterclass Intermediate,Personal Development,1562.87,2025-12-30,Tablet,Debit Card,2.9,21.1,In Progress,No,1,80.1,2.2,Yes,2026-03-13
STU00652,Andrea Preston,25.0,Male,India,CRS195,Business & Finance Masterclass Advanced,Business & Finance,1941.35,2026-06-09,Desktop,Net Banking,0.7,2.0,Not Started,No,0,,,No,2026-08-06
STU00343,Mikayla Silva,26.0,Male,Philippines,CRS111,Business & Finance Masterclass Beginner,Business and Finance,1756.94,2026-04-27,Mobile,Net Banking,18.9,87.6,In Progress,No,8,91.0,4.2,No,2026-08-16
STU00386,Veronica Brewer,29.0,Other,India,CRS199,Graphic Design Masterclass Intermediate,Graphic Design,1425.72,2025-10-16,Desktop,Wallet,6.2,10.7,In Progress,No,1,60.9,2.5,No,2026-07-02
STU00604,Anna Stephens,24.0,Female,UK,CRS132,Data Science Masterclass Advanced,Data Science,4428.55,2025-10-10,Desktop,Credit Card,2.1,20.0,In Progress,No,0,,3.3,Yes,2026-03-26
STU00267,Holly Valentine,20.0,Male,Germany,CRS181,Web Development Masterclass Advanced,web dev,2689.07,2026-05-11,Mobile,Debit Card,15.9,74.1,In Progress,No,2,62.4,4.1,No,2026-07-10
STU00157,Sharon Hill,35.0,Female,UK,CRS185,Digital Marketing Masterclass Beginner,Digital Marketing,2093.09,2026-07-08,Desktop,UPI,1.2,0.0,Not Started,No,0,,,No,2026-08-13
STU00132,Lisa Gibbs,27.0,Other,Germany,CRS171,Personal Development Masterclass Beginner,Personal Development,1281.44,2026-08-14,Desktop,Wallet,5.2,20.9,In Progress,No,0,,3.6,No,2026-08-18
STU01043,Michael Long,33.0,Male,India,CRS112,Web Development Masterclass Bootcamp,Web Development,1269.72,2026-06-07,Mobile,UPI,3.3,7.4,Not Started,No,0,,,No,2026-09-04
STU01385,Edward Doyle,38.0,Other,Singapore,CRS110,Cloud Computing Masterclass Beginner,cloud computing,4194.24,2025-04-12,Mobile,Credit Card,2.3,24.6,In Progress,No,1,74.0,3.2,No,2026-03-19
STU00739,Jaime Lang,41.0,Female,Canada,CRS154,IT & Software Masterclass Intermediate,IT & Software,5080.27,2025-08-12,Mobile,UPI,7.0,44.4,In Progress,No,5,79.8,4.2,No,2026-08-13
STU00888,Steven Washington,24.0,Other,India,CRS179,Web Development Masterclass Beginner,Web Development ,1287.72,2026-03-10,Mobile,Net Banking,13.2,55.1,In Progress,No,5,72.3,3.9,No,2026-05-17
STU01451,John Morton,34.0,Male,UK,CRS190,Graphic Design Masterclass Bootcamp,graphic design,2110.22,2025-08-26,Desktop,Credit Card,7.1,38.5,In Progress,No,3,86.6,3.5,No,2026-04-25
STU00063,Marc Moore,30.0,Other,India,CRS102,Graphic Design Masterclass Beginner,Graphic Design,1403.3,2026-04-26,Mobile,Debit Card,12.9,49.5,In Progress,No,4,84.9,3.2,No,2026-09-01
STU00981,Joshua Harvey,28.0,Other,India,CRS198,Web Development Masterclass Bootcamp,Web Dev,2848.38,2025-04-29,Tablet,UPI,42.9,86.5,In Progress,No,6,91.8,4.5,No,2026-02-27
STU00644,Yolanda Green,32.0,Other,India,CRS135,Web Development Masterclass Intermediate,Web Dev,1690.12,2026-03-05,Desktop,UPI,42.3,93.9,In Progress,No,6,84.2,5.0,No,2026-07-25
STU01468,Terry Glover,33.0,Other,India,CRS164,Digital Marketing Masterclass Advanced,digital marketing,2977.04,2025-10-23,Mobile,Debit Card,10.3,30.7,In Progress,No,4,88.9,2.9,No,2025-12-26
STU00543,Paige Sanchez,27.0,Other,Germany,CRS141,Personal Development Masterclass Intermediate,Personal Development,1492.2,2026-04-22,Desktop,Debit Card,17.1,89.6,In Progress,No,6,79.2,4.9,No,2026-05-21
STU00045,Sarah Moore,20.0,Male,Germany,CRS194,Graphic Design Masterclass Advanced,Graphic Design,986.38,2025-04-17,Mobile,Wallet,16.3,99.1,Completed,Yes,10,63.7,4.5,No,2026-02-14
STU00813,Aaron Moore,22.0,Other,Canada,CRS153,Data Science Masterclass Beginner,Data  Science,5605.03,2025-06-14,Mobile,Debit Card,14.1,95.5,Completed,No,5,98.2,4.2,No,2025-06-30
STU01262,Matthew Davis,15.0,Male,Philippines,CRS110,Business & Finance Masterclass Beginner,Business & Finance,1383.0,2026-06-27,Desktop,Credit Card,12.4,90.3,In Progress,No,7,100.0,4.7,No,2026-07-30
STU00420,Luke Estrada,24.0,Female,Canada,CRS182,IT & Software Masterclass Beginner,IT and Software,4576.24,2025-03-23,Mobile,UPI,29.5,84.7,In Progress,No,4,92.3,4.3,No,2025-12-23
STU01194,Kevin Morrow,25.0,Male,UK,CRS185,Digital Marketing Masterclass Intermediate,Digital Marketing,1905.57,2026-03-08,Desktop,Debit Card,1.3,12.2,In Progress,No,3,66.4,4.1,No,2026-07-19
STU01356,Jason Chaney,35.0,Male,India,CRS196,Cloud Computing Masterclass Advanced,cloud computing,6163.62,2025-06-30,Tablet,UPI,10.5,49.0,In Progress,No,3,95.8,4.8,No,2026-03-26
STU00029,Shane Henderson,43.0,Other,India,CRS172,Digital Marketing Masterclass Beginner,Digital Marketing,2684.28,2025-11-19,Desktop,Net Banking,4.2,19.9,In Progress,No,1,76.7,3.4,No,2026-05-04
STU00274,Timothy Combs,28.0,Female,USA,CRS141,IT & Software Masterclass Bootcamp,IT & Software,3888.62,2026-08-15,Desktop,Wallet,12.6,50.8,In Progress,No,3,86.5,3.3,No,2026-08-27
STU00881,Claudia Rodriguez,19.0,Female,UAE,CRS159,Data Science Masterclass Advanced,DataScience,3027.72,2025-06-29,Mobile,Credit Card,3.4,22.9,In Progress,No,1,62.2,4.3,No,2026-07-29
STU00361,Matthew Velez,29.0,Female,Germany,CRS169,Data Science Masterclass Bootcamp,DataScience,3371.18,2025-06-30,Tablet,Net Banking,0.8,12.8,In Progress,No,1,56.0,4.2,No,2026-09-01
STU00120,Melissa Brewer,15.0,Male,UAE,CRS145,Cloud Computing Masterclass Bootcamp,Cloud Computing,3866.26,2026-03-26,Mobile,UPI,28.9,100.0,Completed,Yes,5,71.1,3.6,No,2026-06-19
STU01484,Anthony Flynn,28.0,Other,Singapore,CRS157,Graphic Design Masterclass Intermediate,Graphic Design,2644.73,2025-12-20,Tablet,Wallet,8.9,53.5,In Progress,No,7,57.5,3.7,No,2026-07-22
STU01142,Rachel Miller,37.0,Male,India,CRS172,Digital Marketing Masterclass Advanced,digital marketing,1014.67,2026-07-21,Desktop,UPI,7.2,26.2,In Progress,No,1,88.6,3.4,No,2026-08-22
STU00540,Douglas Kirk,20.0,Other,India,CRS141,Cloud Computing Masterclass Bootcamp,cloud computing,6038.51,2026-07-25,Desktop,Debit Card,2.8,20.4,In Progress,No,2,64.2,3.8,Yes,2026-07-28
STU01103,Christopher Williams,25.0,Male,USA,CRS162,Personal Development Masterclass Bootcamp,Personal Development,817.28,2025-04-11,Mobile,UPI,8.3,48.5,In Progress,No,1,87.1,3.2,No,2026-04-14
STU00521,Patricia Smith,21.0,Other,UK,CRS168,Digital Marketing Masterclass Intermediate,digital marketing,2099.77,2026-03-07,Desktop,Wallet,18.6,100.0,Completed,Yes,5,86.0,4.6,No,2026-08-02
STU00542,Kevin Snyder,35.0,Male,Canada,CRS192,Personal Development Masterclass Intermediate,Personal Development,1033.29,2025-08-23,Mobile,Wallet,6.0,32.6,In Progress,No,2,87.4,3.4,No,2026-04-23
STU00646,Joseph Glover,24.0,Female,India,CRS110,Business & Finance Masterclass Intermediate,Business & Finance,1819.48,2025-06-25,Mobile,Credit Card,8.4,26.5,In Progress,No,0,,4.0,No,2026-05-17
STU01309,Ryan Camacho Jr.,41.0,Female,India,CRS104,Cloud Computing Masterclass Bootcamp,cloud computing,3454.4,2026-03-20,Desktop,Wallet,3.2,14.0,In Progress,No,0,,3.7,No,2026-06-16
STU00108,Alexander Collins,19.0,Female,UAE,CRS148,Personal Development Masterclass Advanced,Personal Development,1520.34,2026-05-16,Mobile,Net Banking,15.0,99.6,Completed,Yes,6,83.6,4.6,No,2026-09-13
STU01370,Jennifer Ortiz,20.0,Other,,CRS191,Cloud Computing Masterclass Bootcamp,cloud computing,4914.43,2025-10-23,Desktop,Credit Card,10.4,55.0,In Progress,No,6,85.5,2.7,No,2026-01-06
STU00007,Valerie Gray,33.0,Other,UAE,CRS134,Business & Finance Masterclass Bootcamp,Business & Finance,1222.13,2026-05-10,Mobile,UPI,17.1,58.5,In Progress,No,1,89.9,4.6,No,2026-08-13
STU01298,Teresa Coffey DDS,27.0,Other,UK,CRS113,Personal Development Masterclass Advanced,Personal Development,1484.21,2025-07-18,Desktop,Credit Card,18.7,87.9,In Progress,No,5,100.0,5.0,No,2026-08-09
STU00663,Gail Barron,30.0,Female,UAE,CRS100,Cloud Computing Masterclass Bootcamp,cloud computing,2079.19,2025-08-16,Desktop,Credit Card,5.7,30.2,In Progress,No,2,42.5,3.8,No,2026-06-01
STU01390,Sandra Miller,15.0,Female,Singapore,CRS155,Cloud Computing Masterclass Beginner,cloud computing,5023.55,2025-09-21,Mobile,Net Banking,36.1,100.0,Completed,Yes,7,82.6,4.1,No,2025-10-26
STU00147,Michael Roberts,39.0,Other,Nigeria,CRS118,IT & Software Masterclass Advanced,IT and Software,4492.29,2026-02-28,Desktop,Debit Card,14.8,70.9,In Progress,No,5,86.1,4.2,No,2026-08-20
STU00235,Albert Morse,15.0,Male,Philippines,CRS198,Web Development Masterclass Beginner,web dev,3695.2,2025-04-25,Mobile,UPI,18.6,88.0,In Progress,No,2,71.2,4.4,No,2026-07-09
STU01114,Jonathan Clements,25.0,Male,Nigeria,CRS147,Graphic Design Masterclass Advanced,graphic design,2525.86,2026-01-28,Tablet,Wallet,6.4,41.3,In Progress,No,2,86.0,4.0,No,2026-02-05
STU00334,Diana Hays,33.0,Male,Singapore,CRS195,Web Development Masterclass Beginner,Web Development,3342.89,2025-04-26,Mobile,UPI,5.1,24.9,In Progress,No,2,57.2,3.2,No,2026-01-08
STU01161,William Franco,36.0,Male,USA,CRS193,Personal Development Masterclass Advanced,Personal Development,1167.94,2026-07-09,Mobile,Credit Card,6.2,46.7,In Progress,No,2,70.5,3.7,No,2026-08-28
STU00309,Allison Spencer,19.0,Female,Canada,CRS175,Business & Finance Masterclass Intermediate,Business & Finance,1356.13,2025-06-30,Desktop,,26.9,100.0,Completed,Yes,5,84.2,4.8,No,2025-08-30
STU01475,Kevin Cannon,30.0,Male,Philippines,CRS163,Digital Marketing Masterclass Intermediate,Digital Marketing,1209.88,2025-05-17,Desktop,Debit Card,16.0,100.0,Completed,No,7,94.6,3.9,No,2025-10-06
STU00013,Melinda Cameron,44.0,Other,Singapore,CRS155,Data Science Masterclass Beginner,data science,1731.65,2026-08-12,Desktop,UPI,14.2,52.4,In Progress,No,3,89.2,4.2,No,2026-09-04
STU00130,Jennifer Jones,31.0,Male,USA,CRS112,Personal Development Masterclass Bootcamp,Personal Development,1310.02,2026-07-18,Desktop,Net Banking,12.8,67.4,In Progress,No,7,79.6,3.6,No,2026-08-16
STU00777,Sandy Baker,19.0,Female,India,CRS196,Graphic Design Masterclass Bootcamp,Graphic Design,2207.67,2026-03-17,Tablet,UPI,5.4,16.6,In Progress,No,0,,2.9,No,2026-06-21
STU00601,Isaac Patterson,20.0,Female,UK,CRS178,Personal Development Masterclass Advanced,Personal Development,1123.66,2026-01-08,Tablet,UPI,27.8,93.7,In Progress,No,6,80.6,4.0,No,2026-08-08
STU00629,Michele Hill,25.0,Other,Canada,CRS181,IT & Software Masterclass Bootcamp,IT & Software,4376.09,2025-07-25,Mobile,Debit Card,32.6,100.0,Completed,Yes,3,85.3,4.5,No,2026-02-01
STU00153,Juan Tran,19.0,Male,UAE,CRS122,Data Science Masterclass Bootcamp,Data Science,2875.22,2026-01-27,,Credit Card,4.9,7.8,Not Started,No,1,49.5,,No,2026-03-23
STU01394,Cameron Dawson,,Other,UK,CRS133,IT & Software Masterclass Bootcamp,IT and Software,4635.84,2026-08-04,Mobile,UPI,12.4,44.5,In Progress,No,2,76.2,3.7,No,2026-09-10
STU00373,Bryan Parker,20.0,Male,Nigeria,CRS116,Web Development Masterclass Bootcamp,Web Development,4031.82,2026-02-19,Mobile,,6.6,27.8,In Progress,No,1,67.7,3.9,No,2026-07-15
STU00064,Rita Keith,27.0,Female,Canada,CRS132,Graphic Design Masterclass Intermediate,graphic design,2301.16,2026-07-12,Desktop,Debit Card,6.7,41.1,In Progress,No,2,67.1,4.4,No,2026-09-08
STU00945,Robin Johnson,31.0,Other,Australia,CRS102,IT & Software Masterclass Intermediate,IT and Software,2008.23,2026-02-05,Desktop,Net Banking,5.2,11.8,In Progress,No,0,,3.6,No,2026-08-21
STU00209,Victor Brown,31.0,Male,USA,CRS192,Business & Finance Masterclass Bootcamp,Business & Finance,1898.7,2026-06-10,Desktop,Net Banking,10.0,46.0,In Progress,No,1,72.3,3.3,No,2026-08-01
STU01035,Robert Wise,23.0,Other,UAE,CRS155,Graphic Design Masterclass Beginner,graphic design,1900.44,2026-07-26,Mobile,Wallet,3.4,18.2,In Progress,No,0,,3.3,No,2026-07-29
STU00581,Shannon Yu,15.0,Other,India,CRS160,Graphic Design Masterclass Intermediate,graphic design,1009.65,2026-07-06,Mobile,Net Banking,22.2,100.0,Completed,Yes,9,83.7,4.9,No,2026-09-01
STU00387,Sergio Knox,21.0,Other,India,CRS139,Cloud Computing Masterclass Intermediate,cloud computing,3167.84,2025-10-22,Desktop,,1.6,10.6,In Progress,No,0,,1.9,Yes,2026-09-15
STU00713,Shannon Joseph,31.0,Other,UK,CRS128,Data Science Masterclass Intermediate,DataScience,4426.34,2026-04-09,Mobile,Net Banking,4.0,8.6,Not Started,No,0,,,No,2026-05-27
STU00159,Yvonne Burns,18.0,Male,India,CRS169,Graphic Design Masterclass Intermediate,Graphic Design,980.31,2025-08-12,Mobile,Credit Card,0.2,0.8,Not Started,No,0,,,No,2025-12-10
STU00437,Willie Henry,30.0,Other,India,CRS169,Digital Marketing Masterclass Advanced,Digital Marketing,2056.64,2026-04-22,Desktop,UPI,9.6,41.2,In Progress,No,4,60.1,2.3,No,2026-04-26
STU00841,Kelly Le,25.0,Male,UK,CRS103,Business & Finance Masterclass Intermediate,Business and Finance,2803.08,2025-12-02,Mobile,UPI,2.8,20.5,In Progress,No,2,74.5,3.2,No,2026-09-16
STU01471,Amanda Robinson,35.0,Other,India,CRS135,IT & Software Masterclass Bootcamp,IT and Software,3544.64,2025-06-10,Desktop,Credit Card,4.2,24.2,In Progress,No,4,77.1,4.1,No,2026-01-07
STU00949,Charles Weaver,21.0,Female,Canada,CRS153,Digital Marketing Masterclass Advanced,digital marketing,2970.95,2025-09-05,Desktop,Wallet,5.4,32.8,In Progress,No,3,58.8,4.1,No,2026-03-28
STU00145,Catherine Richards,20.0,Female,UAE,CRS110,IT & Software Masterclass Beginner,IT and Software,2898.81,2025-11-17,Mobile,Wallet,16.2,85.4,In Progress,No,4,89.4,5.0,No,2026-06-03
STU00966,Kristin Black,34.0,Male,UAE,CRS153,Business & Finance Masterclass Beginner,Business and Finance,1240.1,2025-12-12,Mobile,Credit Card,2.9,18.2,In Progress,No,3,87.1,3.7,No,2026-04-01
STU01434,Ronnie Powers,31.0,Male,Germany,CRS123,Business & Finance Masterclass Bootcamp,Business and Finance,3002.59,2026-02-17,Desktop,Wallet,16.9,100.0,Completed,Yes,7,71.0,5.0,No,2026-03-05
STU00077,Jason Bentley,15.0,Female,India,CRS105,Business & Finance Masterclass Intermediate,Business & Finance,2900.43,2025-10-13,Mobile,Wallet,5.9,19.5,In Progress,No,2,49.3,3.6,No,2026-01-21
STU01418,Antonio Marshall,30.0,Other,India,CRS153,Cloud Computing Masterclass Advanced,cloud computing,4033.71,2026-04-11,Mobile,Credit Card,16.2,75.8,In Progress,No,3,77.3,3.8,No,2026-06-11
STU01171,Martin Silva,29.0,Female,USA,CRS142,Business & Finance Masterclass Bootcamp,Business and Finance,1572.24,2025-11-04,Mobile,UPI,18.1,92.5,In Progress,No,11,85.7,5.0,No,2025-12-03
STU00917,Susan Larson,31.0,Other,Singapore,CRS145,IT & Software Masterclass Intermediate,IT and Software,4254.52,2026-05-19,Mobile,Credit Card,25.6,95.1,Completed,Yes,4,83.7,5.0,No,2026-08-11
STU00790,Kevin Hall,34.0,Female,,CRS187,Digital Marketing Masterclass Beginner,digital marketing,1474.95,2026-03-28,Mobile,Net Banking,15.9,97.4,Completed,Yes,5,91.0,4.9,No,2026-05-26
STU00649,Michael Rogers,16.0,Other,Nigeria,CRS190,Business & Finance Masterclass Bootcamp,Business and Finance,3418.29,2026-05-10,Tablet,Debit Card,24.1,89.1,In Progress,No,3,78.0,4.9,No,2026-08-17
STU00262,Sandy Stephenson,23.0,Male,Nigeria,CRS196,Business & Finance Masterclass Beginner,Business and Finance,3367.88,2026-05-29,Mobile,Debit Card,14.9,76.4,In Progress,No,5,93.1,2.9,No,2026-06-09
STU00560,Mark Newman,29.0,Other,Germany,CRS173,Digital Marketing Masterclass Beginner,Digital Marketing,1100.31,2025-05-25,Mobile,Net Banking,13.6,76.0,In Progress,No,3,74.4,4.8,No,2026-06-25
STU01022,Kim Beltran,16.0,Other,USA,CRS194,Graphic Design Masterclass Beginner,Graphic Design,2634.93,2026-05-15,Mobile,UPI,3.8,19.8,In Progress,No,1,70.3,4.3,No,2026-08-12
STU01358,Stephanie Johnson,19.0,Other,Germany,CRS177,Data Science Masterclass Advanced,Data Science,5526.16,2025-09-19,Tablet,Net Banking,28.8,100.0,Completed,Yes,8,100.0,4.1,No,2025-11-15
STU00215,Jason Davis,23.0,Male,Nigeria,CRS188,Business & Finance Masterclass Advanced,Business and Finance,1940.04,2025-07-15,Tablet,UPI,12.2,70.0,In Progress,No,6,96.1,4.6,No,2025-12-07
STU00286,Carrie Maxwell,15.0,Female,India,CRS184,IT & Software Masterclass Bootcamp,IT and Software,1707.96,2025-04-10,Mobile,Debit Card,21.3,80.0,In Progress,No,9,79.2,4.4,No,2026-01-22
STU01005,Nicole Thornton,22.0,Male,Nigeria,CRS156,Graphic Design Masterclass Advanced,Graphic Design,2389.23,2025-10-06,Mobile,UPI,5.9,23.5,In Progress,No,0,,4.3,No,2026-04-30
STU00867,Jay Allen,35.0,Other,Nigeria,CRS100,Digital Marketing Masterclass Intermediate,digital marketing,2361.77,2025-10-06,Tablet,Wallet,9.1,39.7,In Progress,No,3,69.8,2.3,No,2026-02-14
STU00645,Michael Armstrong,32.0,Other,India,CRS147,Business & Finance Masterclass Beginner,Business & Finance,3127.54,2025-10-21,Mobile,Wallet,18.7,100.0,Completed,Yes,9,72.7,4.1,No,2026-02-26
STU00580,Alex Willis,20.0,Male,India,CRS177,Business & Finance Masterclass Intermediate,Business & Finance,2555.2,2026-07-07,Mobile,,7.6,36.2,In Progress,No,3,54.3,3.6,No,2026-09-06
STU01255,Ronald Brown,23.0,Female,USA,CRS154,Web Development Masterclass Intermediate,Web Dev,2659.81,2025-08-21,Mobile,Wallet,19.0,100.0,Completed,Yes,2,96.6,4.3,No,2026-02-08
STU00337,Gary Wells,37.0,Male,Nigeria,CRS113,Business & Finance Masterclass Intermediate,Business & Finance,3339.46,2025-12-02,Mobile,Wallet,5.7,11.4,In Progress,No,0,,2.7,No,2025-12-15
STU00520,Laura Diaz,24.0,Female,UAE,CRS170,Data Science Masterclass Advanced,DataScience,3282.25,2026-07-14,Mobile,Wallet,7.6,37.2,In Progress,No,5,67.2,2.6,No,2026-07-22
STU01247,George Jones,30.0,Other,India,CRS177,Graphic Design Masterclass Intermediate,graphic design,1000.92,2025-05-05,Tablet,Wallet,5.4,35.8,In Progress,No,3,54.4,3.0,No,2026-07-01
